doctor_id,profile_id,name,specialty,type,room,active
DOC_333,PROF_1332,Dr. Doctor_333,Cardiology,OPD,Room-6,True
DOC_334,PROF_1333,Dr. Doctor_334,Medical Clinic,OPD,Room-48,True
DOC_335,PROF_1334,Dr. Doctor_335,General OPD,OPD,Room-38,True
DOC_336,PROF_1335,Dr. Doctor_336,Orthopedics,OPD,Room-27,True
DOC_337,PROF_1336,Dr. Doctor_337,Orthopedics,Clinic,Room-47,True
DOC_338,PROF_1337,Dr. Doctor_338,Pediatrics,Clinic,Room-23,True
DOC_339,PROF_1338,Dr. Doctor_339,Neurology,OPD,Room-10,False
DOC_340,PROF_1339,Dr. Doctor_340,General OPD,OPD,Room-23,True
DOC_341,PROF_1340,Dr. Doctor_341,Cardiology,Clinic,Room-37,True
DOC_342,PROF_1341,Dr. Doctor_342,Medical Clinic,OPD,Room-39,True
DOC_343,PROF_1342,Dr. Doctor_343,Cardiology,OPD,Room-18,True
DOC_344,PROF_1343,Dr. Doctor_344,Pediatrics,Clinic,Room-1,True
DOC_345,PROF_1344,Dr. Doctor_345,General OPD,Clinic,Room-5,True
DOC_346,PROF_1345,Dr. Doctor_346,Orthopedics,OPD,Room-6,True
DOC_347,PROF_1346,Dr. Doctor_347,Medical Clinic,Clinic,Room-30,True
DOC_348,PROF_1347,Dr. Doctor_348,General OPD,Clinic,Room-20,True
DOC_349,PROF_1348,Dr. Doctor_349,Neurology,OPD,Room-4,True
DOC_350,PROF_1349,Dr. Doctor_350,General OPD,OPD,Room-44,True
DOC_351,PROF_1350,Dr. Doctor_351,Pediatrics,Clinic,Room-43,False
DOC_352,PROF_1351,Dr. Doctor_352,Medical Clinic,Clinic,Room-27,True
DOC_353,PROF_1352,Dr. Doctor_353,General OPD,OPD,Room-23,False
DOC_354,PROF_1353,Dr. Doctor_354,Cardiology,Clinic,Room-44,False
DOC_355,PROF_1354,Dr. Doctor_355,Neurology,Clinic,Room-3,True
DOC_356,PROF_1355,Dr. Doctor_356,Medical Clinic,OPD,Room-1,True
DOC_357,PROF_1356,Dr. Doctor_357,Pediatrics,OPD,Room-50,True
DOC_358,PROF_1357,Dr. Doctor_358,Pediatrics,Clinic,Room-21,True
DOC_359,PROF_1358,Dr. Doctor_359,Cardiology,Clinic,Room-48,False
DOC_360,PROF_1359,Dr. Doctor_360,General OPD,OPD,Room-25,True
DOC_361,PROF_1360,Dr. Doctor_361,Neurology,Clinic,Room-5,False
DOC_362,PROF_1361,Dr. Doctor_362,Orthopedics,OPD,Room-28,True
DOC_363,PROF_1362,Dr. Doctor_363,Medical Clinic,OPD,Room-21,False
DOC_364,PROF_1363,Dr. Doctor_364,Neurology,Clinic,Room-46,False
DOC_365,PROF_1364,Dr. Doctor_365,Pediatrics,OPD,Room-26,True
DOC_366,PROF_1365,Dr. Doctor_366,Pediatrics,OPD,Room-40,False
DOC_367,PROF_1366,Dr. Doctor_367,Orthopedics,Clinic,Room-6,False
DOC_368,PROF_1367,Dr. Doctor_368,Cardiology,OPD,Room-28,False
DOC_369,PROF_1368,Dr. Doctor_369,Neurology,OPD,Room-26,True
DOC_370,PROF_1369,Dr. Doctor_370,Orthopedics,Clinic,Room-15,True
DOC_371,PROF_1370,Dr. Doctor_371,General OPD,OPD,Room-33,True
DOC_372,PROF_1371,Dr. Doctor_372,Neurology,OPD,Room-50,True
DOC_373,PROF_1372,Dr. Doctor_373,Pediatrics,OPD,Room-16,True
DOC_374,PROF_1373,Dr. Doctor_374,General OPD,Clinic,Room-13,True
DOC_375,PROF_1374,Dr. Doctor_375,Neurology,OPD,Room-49,True
DOC_376,PROF_1375,Dr. Doctor_376,General OPD,Clinic,Room-30,False
DOC_377,PROF_1376,Dr. Doctor_377,Orthopedics,Clinic,Room-41,True
DOC_378,PROF_1377,Dr. Doctor_378,General OPD,Clinic,Room-5,False
DOC_379,PROF_1378,Dr. Doctor_379,Medical Clinic,Clinic,Room-18,True
DOC_380,PROF_1379,Dr. Doctor_380,Pediatrics,OPD,Room-20,False
DOC_381,PROF_1380,Dr. Doctor_381,Medical Clinic,OPD,Room-4,True
DOC_382,PROF_1381,Dr. Doctor_382,Pediatrics,OPD,Room-42,True
DOC_383,PROF_1382,Dr. Doctor_383,Neurology,Clinic,Room-30,True
DOC_384,PROF_1383,Dr. Doctor_384,Medical Clinic,OPD,Room-21,False
DOC_385,PROF_1384,Dr. Doctor_385,Neurology,OPD,Room-4,False
DOC_386,PROF_1385,Dr. Doctor_386,Cardiology,Clinic,Room-46,True
DOC_387,PROF_1386,Dr. Doctor_387,Neurology,OPD,Room-3,True
DOC_388,PROF_1387,Dr. Doctor_388,Orthopedics,Clinic,Room-29,True
DOC_389,PROF_1388,Dr. Doctor_389,Pediatrics,Clinic,Room-19,False
DOC_390,PROF_1389,Dr. Doctor_390,Medical Clinic,Clinic,Room-44,True
DOC_391,PROF_1390,Dr. Doctor_391,Orthopedics,Clinic,Room-5,True
DOC_392,PROF_1391,Dr. Doctor_392,Cardiology,Clinic,Room-19,True
DOC_393,PROF_1392,Dr. Doctor_393,Orthopedics,OPD,Room-22,True
DOC_394,PROF_1393,Dr. Doctor_394,Neurology,OPD,Room-23,True
DOC_395,PROF_1394,Dr. Doctor_395,Orthopedics,Clinic,Room-9,True
DOC_396,PROF_1395,Dr. Doctor_396,Pediatrics,Clinic,Room-42,True
DOC_397,PROF_1396,Dr. Doctor_397,General OPD,OPD,Room-42,False
DOC_398,PROF_1397,Dr. Doctor_398,Neurology,Clinic,Room-2,True
DOC_399,PROF_1398,Dr. Doctor_399,Pediatrics,OPD,Room-14,True
DOC_400,PROF_1399,Dr. Doctor_400,Medical Clinic,OPD,Room-15,True
DOC_401,PROF_1400,Dr. Doctor_401,General OPD,OPD,Room-19,True
DOC_402,PROF_1401,Dr. Doctor_402,Neurology,OPD,Room-43,True
DOC_403,PROF_1402,Dr. Doctor_403,Neurology,OPD,Room-39,False
DOC_404,PROF_1403,Dr. Doctor_404,General OPD,OPD,Room-12,True
DOC_405,PROF_1404,Dr. Doctor_405,Orthopedics,Clinic,Room-3,False
DOC_406,PROF_1405,Dr. Doctor_406,Pediatrics,OPD,Room-29,True
DOC_407,PROF_1406,Dr. Doctor_407,Orthopedics,Clinic,Room-15,True
DOC_408,PROF_1407,Dr. Doctor_408,Pediatrics,Clinic,Room-13,True
DOC_409,PROF_1408,Dr. Doctor_409,Orthopedics,Clinic,Room-30,True
DOC_410,PROF_1409,Dr. Doctor_410,Medical Clinic,Clinic,Room-11,True
DOC_411,PROF_1410,Dr. Doctor_411,Neurology,OPD,Room-17,True
DOC_412,PROF_1411,Dr. Doctor_412,Orthopedics,Clinic,Room-24,True
DOC_413,PROF_1412,Dr. Doctor_413,Orthopedics,OPD,Room-19,True
DOC_414,PROF_1413,Dr. Doctor_414,General OPD,Clinic,Room-29,True
DOC_415,PROF_1414,Dr. Doctor_415,Medical Clinic,OPD,Room-15,False
DOC_416,PROF_1415,Dr. Doctor_416,Pediatrics,OPD,Room-27,True
DOC_417,PROF_1416,Dr. Doctor_417,Medical Clinic,Clinic,Room-16,False
DOC_418,PROF_1417,Dr. Doctor_418,Cardiology,Clinic,Room-15,True
DOC_419,PROF_1418,Dr. Doctor_419,Pediatrics,OPD,Room-46,True
DOC_420,PROF_1419,Dr. Doctor_420,General OPD,OPD,Room-3,True
DOC_421,PROF_1420,Dr. Doctor_421,Medical Clinic,OPD,Room-49,False
DOC_422,PROF_1421,Dr. Doctor_422,Medical Clinic,OPD,Room-6,True
DOC_423,PROF_1422,Dr. Doctor_423,Pediatrics,OPD,Room-10,False
DOC_424,PROF_1423,Dr. Doctor_424,Cardiology,Clinic,Room-16,True
DOC_425,PROF_1424,Dr. Doctor_425,Cardiology,OPD,Room-16,False
DOC_426,PROF_1425,Dr. Doctor_426,Orthopedics,Clinic,Room-5,True
DOC_427,PROF_1426,Dr. Doctor_427,Medical Clinic,OPD,Room-41,True
DOC_428,PROF_1427,Dr. Doctor_428,Orthopedics,OPD,Room-19,False
DOC_429,PROF_1428,Dr. Doctor_429,Cardiology,Clinic,Room-16,False
DOC_430,PROF_1429,Dr. Doctor_430,General OPD,OPD,Room-34,True
DOC_431,PROF_1430,Dr. Doctor_431,Cardiology,OPD,Room-25,False
DOC_432,PROF_1431,Dr. Doctor_432,Cardiology,Clinic,Room-24,True
DOC_433,PROF_1432,Dr. Doctor_433,Orthopedics,OPD,Room-23,True
DOC_434,PROF_1433,Dr. Doctor_434,Pediatrics,OPD,Room-47,True
DOC_435,PROF_1434,Dr. Doctor_435,Neurology,Clinic,Room-9,True
DOC_436,PROF_1435,Dr. Doctor_436,Pediatrics,Clinic,Room-42,True
DOC_437,PROF_1436,Dr. Doctor_437,Orthopedics,Clinic,Room-45,False
DOC_438,PROF_1437,Dr. Doctor_438,Orthopedics,OPD,Room-9,True
DOC_439,PROF_1438,Dr. Doctor_439,Orthopedics,Clinic,Room-3,True
DOC_440,PROF_1439,Dr. Doctor_440,General OPD,OPD,Room-13,True
DOC_441,PROF_1440,Dr. Doctor_441,Pediatrics,Clinic,Room-33,False
DOC_442,PROF_1441,Dr. Doctor_442,Neurology,Clinic,Room-17,True
DOC_443,PROF_1442,Dr. Doctor_443,Orthopedics,OPD,Room-19,True
DOC_444,PROF_1443,Dr. Doctor_444,Cardiology,Clinic,Room-18,True
DOC_445,PROF_1444,Dr. Doctor_445,Pediatrics,Clinic,Room-26,False
DOC_446,PROF_1445,Dr. Doctor_446,Medical Clinic,Clinic,Room-12,False
DOC_447,PROF_1446,Dr. Doctor_447,Orthopedics,Clinic,Room-24,True
DOC_448,PROF_1447,Dr. Doctor_448,Cardiology,Clinic,Room-6,False
DOC_449,PROF_1448,Dr. Doctor_449,Neurology,OPD,Room-35,True
DOC_450,PROF_1449,Dr. Doctor_450,Pediatrics,OPD,Room-6,True
DOC_451,PROF_1450,Dr. Doctor_451,Orthopedics,Clinic,Room-20,False
DOC_452,PROF_1451,Dr. Doctor_452,Neurology,Clinic,Room-11,False
DOC_453,PROF_1452,Dr. Doctor_453,Pediatrics,Clinic,Room-3,True
DOC_454,PROF_1453,Dr. Doctor_454,Neurology,Clinic,Room-18,True
DOC_455,PROF_1454,Dr. Doctor_455,Cardiology,Clinic,Room-24,True
DOC_456,PROF_1455,Dr. Doctor_456,Cardiology,OPD,Room-39,False
DOC_457,PROF_1456,Dr. Doctor_457,Cardiology,OPD,Room-5,True
DOC_458,PROF_1457,Dr. Doctor_458,Orthopedics,Clinic,Room-24,False
DOC_459,PROF_1458,Dr. Doctor_459,Neurology,OPD,Room-39,True
DOC_460,PROF_1459,Dr. Doctor_460,Orthopedics,Clinic,Room-24,True
DOC_461,PROF_1460,Dr. Doctor_461,Medical Clinic,OPD,Room-37,True
DOC_462,PROF_1461,Dr. Doctor_462,Neurology,Clinic,Room-26,True
DOC_463,PROF_1462,Dr. Doctor_463,Orthopedics,Clinic,Room-16,True
DOC_464,PROF_1463,Dr. Doctor_464,Cardiology,OPD,Room-32,False
DOC_465,PROF_1464,Dr. Doctor_465,Neurology,OPD,Room-17,True
DOC_466,PROF_1465,Dr. Doctor_466,Orthopedics,Clinic,Room-14,True
DOC_467,PROF_1466,Dr. Doctor_467,Orthopedics,Clinic,Room-13,True
DOC_468,PROF_1467,Dr. Doctor_468,General OPD,OPD,Room-29,True
DOC_469,PROF_1468,Dr. Doctor_469,Orthopedics,Clinic,Room-6,True
DOC_470,PROF_1469,Dr. Doctor_470,Orthopedics,Clinic,Room-46,True
DOC_471,PROF_1470,Dr. Doctor_471,Neurology,Clinic,Room-20,True
DOC_472,PROF_1471,Dr. Doctor_472,Orthopedics,OPD,Room-24,True
DOC_473,PROF_1472,Dr. Doctor_473,Cardiology,OPD,Room-9,True
DOC_474,PROF_1473,Dr. Doctor_474,Medical Clinic,OPD,Room-24,True
DOC_475,PROF_1474,Dr. Doctor_475,Medical Clinic,OPD,Room-40,True
DOC_476,PROF_1475,Dr. Doctor_476,Cardiology,Clinic,Room-26,False
DOC_477,PROF_1476,Dr. Doctor_477,Neurology,Clinic,Room-50,False
DOC_478,PROF_1477,Dr. Doctor_478,Neurology,OPD,Room-9,True
DOC_479,PROF_1478,Dr. Doctor_479,Orthopedics,OPD,Room-29,False
DOC_480,PROF_1479,Dr. Doctor_480,Orthopedics,Clinic,Room-9,True
DOC_481,PROF_1480,Dr. Doctor_481,General OPD,Clinic,Room-33,True
DOC_482,PROF_1481,Dr. Doctor_482,Cardiology,OPD,Room-20,True
DOC_483,PROF_1482,Dr. Doctor_483,General OPD,Clinic,Room-46,True
DOC_484,PROF_1483,Dr. Doctor_484,Pediatrics,Clinic,Room-6,True
DOC_485,PROF_1484,Dr. Doctor_485,General OPD,Clinic,Room-9,True
DOC_486,PROF_1485,Dr. Doctor_486,Neurology,OPD,Room-33,True
DOC_487,PROF_1486,Dr. Doctor_487,Neurology,OPD,Room-11,True
DOC_488,PROF_1487,Dr. Doctor_488,Neurology,OPD,Room-2,True
DOC_489,PROF_1488,Dr. Doctor_489,Cardiology,Clinic,Room-42,True
DOC_490,PROF_1489,Dr. Doctor_490,Neurology,Clinic,Room-40,True
DOC_491,PROF_1490,Dr. Doctor_491,Medical Clinic,Clinic,Room-42,True
DOC_492,PROF_1491,Dr. Doctor_492,Medical Clinic,OPD,Room-44,False
DOC_493,PROF_1492,Dr. Doctor_493,Pediatrics,Clinic,Room-5,True
DOC_494,PROF_1493,Dr. Doctor_494,General OPD,Clinic,Room-27,False
DOC_495,PROF_1494,Dr. Doctor_495,Medical Clinic,OPD,Room-22,True
DOC_496,PROF_1495,Dr. Doctor_496,Pediatrics,Clinic,Room-47,True
DOC_497,PROF_1496,Dr. Doctor_497,Medical Clinic,OPD,Room-49,True
DOC_498,PROF_1497,Dr. Doctor_498,Neurology,OPD,Room-21,True
DOC_499,PROF_1498,Dr. Doctor_499,Medical Clinic,OPD,Room-18,False
DOC_500,PROF_1499,Dr. Doctor_500,General OPD,OPD,Room-7,True
DOC_501,PROF_1500,Dr. Doctor_501,Pediatrics,Clinic,Room-40,False
DOC_502,PROF_1501,Dr. Doctor_502,General OPD,OPD,Room-21,True
DOC_503,PROF_1502,Dr. Doctor_503,General OPD,OPD,Room-32,False
DOC_504,PROF_1503,Dr. Doctor_504,Medical Clinic,Clinic,Room-32,True
DOC_505,PROF_1504,Dr. Doctor_505,Cardiology,Clinic,Room-33,False
DOC_506,PROF_1505,Dr. Doctor_506,General OPD,OPD,Room-38,True
DOC_507,PROF_1506,Dr. Doctor_507,Cardiology,OPD,Room-19,False
DOC_508,PROF_1507,Dr. Doctor_508,Neurology,Clinic,Room-19,True
DOC_509,PROF_1508,Dr. Doctor_509,Cardiology,Clinic,Room-9,True
DOC_510,PROF_1509,Dr. Doctor_510,Orthopedics,Clinic,Room-49,False
DOC_511,PROF_1510,Dr. Doctor_511,Pediatrics,OPD,Room-26,True
DOC_512,PROF_1511,Dr. Doctor_512,Neurology,OPD,Room-24,True
DOC_513,PROF_1512,Dr. Doctor_513,Cardiology,Clinic,Room-33,False
DOC_514,PROF_1513,Dr. Doctor_514,Neurology,Clinic,Room-40,True
DOC_515,PROF_1514,Dr. Doctor_515,General OPD,OPD,Room-26,True
DOC_516,PROF_1515,Dr. Doctor_516,Pediatrics,Clinic,Room-49,True
DOC_517,PROF_1516,Dr. Doctor_517,General OPD,Clinic,Room-33,True
DOC_518,PROF_1517,Dr. Doctor_518,Cardiology,OPD,Room-9,True
DOC_519,PROF_1518,Dr. Doctor_519,Medical Clinic,Clinic,Room-10,True
DOC_520,PROF_1519,Dr. Doctor_520,Pediatrics,Clinic,Room-11,False
DOC_521,PROF_1520,Dr. Doctor_521,Neurology,Clinic,Room-38,True
DOC_522,PROF_1521,Dr. Doctor_522,Neurology,Clinic,Room-46,True
DOC_523,PROF_1522,Dr. Doctor_523,Medical Clinic,OPD,Room-24,True
DOC_524,PROF_1523,Dr. Doctor_524,Orthopedics,OPD,Room-27,True
DOC_525,PROF_1524,Dr. Doctor_525,Orthopedics,OPD,Room-39,False
DOC_526,PROF_1525,Dr. Doctor_526,Pediatrics,OPD,Room-47,True
DOC_527,PROF_1526,Dr. Doctor_527,Neurology,Clinic,Room-11,False
DOC_528,PROF_1527,Dr. Doctor_528,General OPD,OPD,Room-3,True
DOC_529,PROF_1528,Dr. Doctor_529,General OPD,OPD,Room-29,True
DOC_530,PROF_1529,Dr. Doctor_530,Medical Clinic,OPD,Room-27,True
DOC_531,PROF_1530,Dr. Doctor_531,Medical Clinic,Clinic,Room-48,True
DOC_532,PROF_1531,Dr. Doctor_532,Orthopedics,OPD,Room-34,True
DOC_533,PROF_1532,Dr. Doctor_533,Neurology,Clinic,Room-43,False
DOC_534,PROF_1533,Dr. Doctor_534,Neurology,Clinic,Room-21,True
DOC_535,PROF_1534,Dr. Doctor_535,Medical Clinic,Clinic,Room-35,True
DOC_536,PROF_1535,Dr. Doctor_536,Orthopedics,Clinic,Room-40,False
DOC_537,PROF_1536,Dr. Doctor_537,General OPD,OPD,Room-18,True
DOC_538,PROF_1537,Dr. Doctor_538,General OPD,Clinic,Room-50,True
DOC_539,PROF_1538,Dr. Doctor_539,Orthopedics,OPD,Room-45,False
DOC_540,PROF_1539,Dr. Doctor_540,Pediatrics,Clinic,Room-23,True
DOC_541,PROF_1540,Dr. Doctor_541,Pediatrics,OPD,Room-37,False
DOC_542,PROF_1541,Dr. Doctor_542,Medical Clinic,Clinic,Room-50,True
DOC_543,PROF_1542,Dr. Doctor_543,Pediatrics,OPD,Room-19,True
DOC_544,PROF_1543,Dr. Doctor_544,Pediatrics,Clinic,Room-42,True
DOC_545,PROF_1544,Dr. Doctor_545,Orthopedics,Clinic,Room-14,True
DOC_546,PROF_1545,Dr. Doctor_546,Neurology,Clinic,Room-36,True
DOC_547,PROF_1546,Dr. Doctor_547,General OPD,OPD,Room-40,True
DOC_548,PROF_1547,Dr. Doctor_548,General OPD,OPD,Room-43,True
DOC_549,PROF_1548,Dr. Doctor_549,Orthopedics,OPD,Room-4,True
DOC_550,PROF_1549,Dr. Doctor_550,Medical Clinic,Clinic,Room-46,False
DOC_551,PROF_1550,Dr. Doctor_551,Cardiology,OPD,Room-1,True
DOC_552,PROF_1551,Dr. Doctor_552,Medical Clinic,Clinic,Room-31,True
DOC_553,PROF_1552,Dr. Doctor_553,Pediatrics,Clinic,Room-19,True
DOC_554,PROF_1553,Dr. Doctor_554,Cardiology,OPD,Room-35,True
DOC_555,PROF_1554,Dr. Doctor_555,General OPD,Clinic,Room-12,True
DOC_556,PROF_1555,Dr. Doctor_556,Medical Clinic,Clinic,Room-12,True
DOC_557,PROF_1556,Dr. Doctor_557,Cardiology,OPD,Room-20,True
DOC_558,PROF_1557,Dr. Doctor_558,Pediatrics,Clinic,Room-30,False
DOC_559,PROF_1558,Dr. Doctor_559,General OPD,Clinic,Room-18,True
DOC_560,PROF_1559,Dr. Doctor_560,Cardiology,Clinic,Room-11,False
DOC_561,PROF_1560,Dr. Doctor_561,Orthopedics,Clinic,Room-46,True
DOC_562,PROF_1561,Dr. Doctor_562,Cardiology,Clinic,Room-19,True
DOC_563,PROF_1562,Dr. Doctor_563,General OPD,Clinic,Room-28,True
DOC_564,PROF_1563,Dr. Doctor_564,Cardiology,Clinic,Room-43,True
DOC_565,PROF_1564,Dr. Doctor_565,General OPD,OPD,Room-31,True
DOC_566,PROF_1565,Dr. Doctor_566,General OPD,OPD,Room-17,False
DOC_567,PROF_1566,Dr. Doctor_567,General OPD,Clinic,Room-49,True
DOC_568,PROF_1567,Dr. Doctor_568,Pediatrics,Clinic,Room-38,True
DOC_569,PROF_1568,Dr. Doctor_569,Pediatrics,Clinic,Room-45,True
DOC_570,PROF_1569,Dr. Doctor_570,Cardiology,OPD,Room-30,True
DOC_571,PROF_1570,Dr. Doctor_571,General OPD,Clinic,Room-44,True
DOC_572,PROF_1571,Dr. Doctor_572,Orthopedics,OPD,Room-41,True
DOC_573,PROF_1572,Dr. Doctor_573,Pediatrics,OPD,Room-15,True
DOC_574,PROF_1573,Dr. Doctor_574,Medical Clinic,OPD,Room-30,True
DOC_575,PROF_1574,Dr. Doctor_575,Medical Clinic,Clinic,Room-49,True
DOC_576,PROF_1575,Dr. Doctor_576,General OPD,OPD,Room-34,False
DOC_577,PROF_1576,Dr. Doctor_577,Neurology,Clinic,Room-5,True
DOC_578,PROF_1577,Dr. Doctor_578,Cardiology,OPD,Room-37,True
DOC_579,PROF_1578,Dr. Doctor_579,General OPD,Clinic,Room-34,False
DOC_580,PROF_1579,Dr. Doctor_580,Cardiology,OPD,Room-46,False
DOC_581,PROF_1580,Dr. Doctor_581,Cardiology,Clinic,Room-4,False
DOC_582,PROF_1581,Dr. Doctor_582,General OPD,Clinic,Room-30,True
DOC_583,PROF_1582,Dr. Doctor_583,Neurology,Clinic,Room-44,True
DOC_584,PROF_1583,Dr. Doctor_584,Orthopedics,OPD,Room-26,True
DOC_585,PROF_1584,Dr. Doctor_585,Cardiology,OPD,Room-38,True
DOC_586,PROF_1585,Dr. Doctor_586,Cardiology,Clinic,Room-23,True
DOC_587,PROF_1586,Dr. Doctor_587,Neurology,OPD,Room-5,False
DOC_588,PROF_1587,Dr. Doctor_588,Cardiology,Clinic,Room-27,True
DOC_589,PROF_1588,Dr. Doctor_589,General OPD,Clinic,Room-24,False
DOC_590,PROF_1589,Dr. Doctor_590,Medical Clinic,Clinic,Room-25,True
DOC_591,PROF_1590,Dr. Doctor_591,Orthopedics,OPD,Room-42,True
DOC_592,PROF_1591,Dr. Doctor_592,Cardiology,OPD,Room-35,False
DOC_593,PROF_1592,Dr. Doctor_593,Neurology,OPD,Room-47,True
DOC_594,PROF_1593,Dr. Doctor_594,Cardiology,OPD,Room-20,False
DOC_595,PROF_1594,Dr. Doctor_595,Orthopedics,Clinic,Room-35,False
DOC_596,PROF_1595,Dr. Doctor_596,General OPD,OPD,Room-30,True
DOC_597,PROF_1596,Dr. Doctor_597,General OPD,Clinic,Room-13,True
DOC_598,PROF_1597,Dr. Doctor_598,Cardiology,Clinic,Room-40,True
DOC_599,PROF_1598,Dr. Doctor_599,General OPD,OPD,Room-5,True
DOC_600,PROF_1599,Dr. Doctor_600,Neurology,OPD,Room-29,True
DOC_601,PROF_1600,Dr. Doctor_601,General OPD,OPD,Room-26,False
DOC_602,PROF_1601,Dr. Doctor_602,General OPD,OPD,Room-49,True
DOC_603,PROF_1602,Dr. Doctor_603,General OPD,Clinic,Room-15,True
DOC_604,PROF_1603,Dr. Doctor_604,Neurology,Clinic,Room-16,True
DOC_605,PROF_1604,Dr. Doctor_605,General OPD,OPD,Room-27,True
DOC_606,PROF_1605,Dr. Doctor_606,Pediatrics,OPD,Room-36,True
DOC_607,PROF_1606,Dr. Doctor_607,Orthopedics,Clinic,Room-36,False
DOC_608,PROF_1607,Dr. Doctor_608,Cardiology,Clinic,Room-42,False
DOC_609,PROF_1608,Dr. Doctor_609,Neurology,Clinic,Room-45,False
DOC_610,PROF_1609,Dr. Doctor_610,Medical Clinic,OPD,Room-20,False
DOC_611,PROF_1610,Dr. Doctor_611,General OPD,Clinic,Room-16,True
DOC_612,PROF_1611,Dr. Doctor_612,Pediatrics,OPD,Room-30,True
DOC_613,PROF_1612,Dr. Doctor_613,Neurology,Clinic,Room-27,True
DOC_614,PROF_1613,Dr. Doctor_614,Medical Clinic,OPD,Room-17,True
DOC_615,PROF_1614,Dr. Doctor_615,Pediatrics,OPD,Room-29,True
DOC_616,PROF_1615,Dr. Doctor_616,Cardiology,OPD,Room-4,True
DOC_617,PROF_1616,Dr. Doctor_617,Medical Clinic,OPD,Room-5,True
DOC_618,PROF_1617,Dr. Doctor_618,Neurology,OPD,Room-31,True
DOC_619,PROF_1618,Dr. Doctor_619,Pediatrics,Clinic,Room-1,True
DOC_620,PROF_1619,Dr. Doctor_620,General OPD,OPD,Room-48,False
DOC_621,PROF_1620,Dr. Doctor_621,General OPD,OPD,Room-26,True
DOC_622,PROF_1621,Dr. Doctor_622,Neurology,Clinic,Room-50,True
DOC_623,PROF_1622,Dr. Doctor_623,Medical Clinic,Clinic,Room-35,True
DOC_624,PROF_1623,Dr. Doctor_624,Pediatrics,Clinic,Room-24,False
DOC_625,PROF_1624,Dr. Doctor_625,Medical Clinic,OPD,Room-47,False
DOC_626,PROF_1625,Dr. Doctor_626,Pediatrics,OPD,Room-24,True
DOC_627,PROF_1626,Dr. Doctor_627,Medical Clinic,OPD,Room-37,True
DOC_628,PROF_1627,Dr. Doctor_628,Orthopedics,OPD,Room-2,True
DOC_629,PROF_1628,Dr. Doctor_629,Neurology,Clinic,Room-19,True
DOC_630,PROF_1629,Dr. Doctor_630,General OPD,Clinic,Room-15,False
DOC_631,PROF_1630,Dr. Doctor_631,Neurology,OPD,Room-32,True
DOC_632,PROF_1631,Dr. Doctor_632,Pediatrics,Clinic,Room-47,False
DOC_633,PROF_1632,Dr. Doctor_633,Medical Clinic,OPD,Room-47,True
DOC_634,PROF_1633,Dr. Doctor_634,General OPD,OPD,Room-47,False
DOC_635,PROF_1634,Dr. Doctor_635,General OPD,OPD,Room-34,True
DOC_636,PROF_1635,Dr. Doctor_636,Cardiology,OPD,Room-49,True
DOC_637,PROF_1636,Dr. Doctor_637,Medical Clinic,OPD,Room-41,True
DOC_638,PROF_1637,Dr. Doctor_638,Cardiology,OPD,Room-1,True
DOC_639,PROF_1638,Dr. Doctor_639,Neurology,Clinic,Room-24,True
DOC_640,PROF_1639,Dr. Doctor_640,Neurology,Clinic,Room-43,False
DOC_641,PROF_1640,Dr. Doctor_641,Cardiology,OPD,Room-35,False
DOC_642,PROF_1641,Dr. Doctor_642,Cardiology,OPD,Room-34,True
DOC_643,PROF_1642,Dr. Doctor_643,Neurology,Clinic,Room-2,False
DOC_644,PROF_1643,Dr. Doctor_644,General OPD,OPD,Room-7,True
DOC_645,PROF_1644,Dr. Doctor_645,General OPD,OPD,Room-40,True
DOC_646,PROF_1645,Dr. Doctor_646,Pediatrics,Clinic,Room-26,True
DOC_647,PROF_1646,Dr. Doctor_647,Pediatrics,Clinic,Room-30,True
DOC_648,PROF_1647,Dr. Doctor_648,Orthopedics,OPD,Room-20,True
DOC_649,PROF_1648,Dr. Doctor_649,Orthopedics,OPD,Room-6,False
DOC_650,PROF_1649,Dr. Doctor_650,Medical Clinic,Clinic,Room-36,False
DOC_651,PROF_1650,Dr. Doctor_651,Cardiology,OPD,Room-45,True
DOC_652,PROF_1651,Dr. Doctor_652,Cardiology,Clinic,Room-28,True
DOC_653,PROF_1652,Dr. Doctor_653,Neurology,OPD,Room-34,True
DOC_654,PROF_1653,Dr. Doctor_654,General OPD,OPD,Room-45,False
DOC_655,PROF_1654,Dr. Doctor_655,Pediatrics,OPD,Room-5,True
DOC_656,PROF_1655,Dr. Doctor_656,Neurology,OPD,Room-12,True
DOC_657,PROF_1656,Dr. Doctor_657,Cardiology,OPD,Room-38,True
DOC_658,PROF_1657,Dr. Doctor_658,Orthopedics,Clinic,Room-5,True
DOC_659,PROF_1658,Dr. Doctor_659,General OPD,OPD,Room-37,False
DOC_660,PROF_1659,Dr. Doctor_660,Orthopedics,Clinic,Room-25,True
DOC_661,PROF_1660,Dr. Doctor_661,Orthopedics,OPD,Room-33,True
DOC_662,PROF_1661,Dr. Doctor_662,Cardiology,OPD,Room-28,True
DOC_663,PROF_1662,Dr. Doctor_663,Cardiology,Clinic,Room-39,False
DOC_664,PROF_1663,Dr. Doctor_664,Pediatrics,OPD,Room-41,True
DOC_665,PROF_1664,Dr. Doctor_665,Medical Clinic,Clinic,Room-15,True
DOC_666,PROF_1665,Dr. Doctor_666,Neurology,Clinic,Room-28,True
